"job_name";"taxonomy";"coverage";"specificity";"accessions";"eligible";"match";"mismatch";"nodata";"outgroup_matchable";"outgroup_matched"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Lactobacillales;uncultured;";"0.0";"0";"15";"4";"0";"4";"11";"209777";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Mycoplasmatales;";"1.9";"81.3";"743";"518";"10";"508";"225";"209263";"39051"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Mycoplasmatales;Mycoplasmataceae;";"1.9";"81.3";"743";"518";"10";"508";"225";"209263";"39051"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Mycoplasmatales;Mycoplasmataceae;Candidatus Bacilloplasma;";"0.0";"0";"13";"10";"0";"10";"3";"209771";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Mycoplasmatales;Mycoplasmataceae;Candidatus Lumbricincola;";"0.0";"0";"5";"1";"0";"1";"4";"209780";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;";"2.3";"81.3";"607";"435";"10";"425";"172";"209346";"39051"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Mycoplasmatales;Mycoplasmataceae;Ureaplasma;";"0.0";"0";"107";"64";"0";"64";"43";"209717";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Mycoplasmatales;Mycoplasmataceae;uncultured;";"0.0";"0";"11";"8";"0";"8";"3";"209773";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Paenibacillales;";"41.3";"81.5";"2551";"1204";"497";"707";"1347";"208577";"38564"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;";"41.3";"81.5";"2551";"1204";"497";"707";"1347";"208577";"38564"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Ammoniibacillus;";"75.0";"81.4";"4";"4";"3";"1";"0";"209777";"39058"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Ammoniphilus;";"11.1";"81.4";"24";"18";"2";"16";"6";"209763";"39059"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Cohnella;";"27.7";"81.4";"154";"65";"18";"47";"89";"209716";"39043"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Fontibacillus;";"20.0";"81.4";"9";"5";"1";"4";"4";"209776";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Oxalophagus;";"0.0";"0";"3";"2";"0";"2";"1";"209779";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;";"42.5";"81.5";"2264";"1051";"447";"604";"1213";"208730";"38614"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Saccharibacillus;";"44.4";"81.4";"18";"9";"4";"5";"9";"209772";"39057"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Thermobacillus;";"52.2";"81.4";"32";"23";"12";"11";"9";"209758";"39049"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Xylanibacillus;";"50.0";"81.4";"5";"4";"2";"2";"1";"209777";"39059"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;uncultured;";"40.0";"81.4";"28";"15";"6";"9";"13";"209766";"39055"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;RF39;";"0.5";"81.4";"635";"197";"1";"196";"438";"209584";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;RsaHf231;";"0.0";"0";"8";"5";"0";"5";"3";"209776";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Staphylococcales;";"62.6";"81.6";"4825";"1060";"664";"396";"3765";"208721";"38397"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;";"50.0";"81.4";"355";"32";"16";"16";"323";"209749";"39045"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;";"50.0";"81.4";"355";"32";"16";"16";"323";"209749";"39045"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;";"63.0";"81.6";"4470";"1028";"648";"380";"3442";"208753";"38413"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Aliicoccus;";"50.0";"81.4";"4";"4";"2";"2";"0";"209777";"39059"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Auricoccus-Abyssicoccus;";"66.7";"81.4";"5";"3";"2";"1";"2";"209778";"39059"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Corticicoccus;";"0.0";"0";"2";"0";"0";"0";"2";"209781";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Jeotgalicoccus;";"28.0";"81.4";"60";"25";"7";"18";"35";"209756";"39054"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Macrococcus;";"80.0";"81.4";"36";"15";"12";"3";"21";"209766";"39049"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Nosocomiicoccus;";"75.0";"81.4";"18";"4";"3";"1";"14";"209777";"39058"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Salinicoccus;";"40.6";"81.4";"69";"32";"13";"19";"37";"209749";"39048"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;";"64.6";"81.6";"4274";"943";"609";"334";"3331";"208838";"38452"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermicanales;";"14.3";"81.4";"41";"7";"1";"6";"34";"209774";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermicanales;Thermicanaceae;";"14.3";"81.4";"41";"7";"1";"6";"34";"209774";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermicanales;Thermicanaceae;Hydrogenibacillus;";"25.0";"81.4";"5";"4";"1";"3";"1";"209777";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermicanales;Thermicanaceae;Thermicanus;";"0.0";"0";"36";"3";"0";"3";"33";"209778";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;";"7.5";"81.4";"183";"106";"8";"98";"77";"209675";"39053"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;";"7.5";"81.4";"183";"106";"8";"98";"77";"209675";"39053"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Baia;";"0.0";"0";"5";"2";"0";"2";"3";"209779";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Desmospora;";"0.0";"0";"2";"2";"0";"2";"0";"209779";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Geothermomicrobium;";"0.0";"0";"4";"2";"0";"2";"2";"209779";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Hazenella;";"0.0";"0";"3";"2";"0";"2";"1";"209779";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Kroppenstedtia;";"0.0";"0";"11";"6";"0";"6";"5";"209775";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Laceyella;";"0.0";"0";"17";"10";"0";"10";"7";"209771";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Lihuaxuella;";"0.0";"0";"3";"2";"0";"2";"1";"209779";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Marininema;";"0.0";"0";"2";"2";"0";"2";"0";"209779";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Mechercharimyces;";"0.0";"0";"4";"2";"0";"2";"2";"209779";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Melghirimyces;";"0.0";"0";"7";"3";"0";"3";"4";"209778";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Novibacillus;";"60.0";"81.4";"7";"5";"3";"2";"2";"209776";"39058"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Pasteuria;";"33.3";"81.4";"23";"6";"2";"4";"17";"209775";"39059"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Planifilum;";"8.3";"81.4";"14";"12";"1";"11";"2";"209769";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Polycladomyces;";"0.0";"0";"3";"2";"0";"2";"1";"209779";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Risungbinella;";"0.0";"0";"4";"3";"0";"3";"1";"209778";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Seinonella;";"0.0";"0";"2";"2";"0";"2";"0";"209779";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Shimazuella;";"0.0";"0";"18";"8";"0";"8";"10";"209773";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Thermoactinomyces;";"0.0";"0";"20";"12";"0";"12";"8";"209769";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Thermoflavimicrobium;";"0.0";"0";"7";"6";"0";"6";"1";"209775";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;uncultured;";"7.7";"81.4";"21";"13";"1";"12";"8";"209768";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Bacilli;uncultured;";"0.0";"0";"7";"5";"0";"5";"2";"209776";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;";"22.6";"81.6";"50644";"13186";"2982";"10204";"37458";"196595";"36079"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Caldicoprobacterales;";"26.6";"81.4";"121";"64";"17";"47";"57";"209717";"39044"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Caldicoprobacterales;Caldicoprobacteraceae;";"26.6";"81.4";"121";"64";"17";"47";"57";"209717";"39044"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Caldicoprobacterales;Caldicoprobacteraceae;Caldicoprobacter;";"26.6";"81.4";"121";"64";"17";"47";"57";"209717";"39044"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Christensenellales;";"32.5";"81.5";"2472";"1077";"350";"727";"1395";"208704";"38711"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;";"32.5";"81.5";"2472";"1077";"350";"727";"1395";"208704";"38711"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Catabacter;";"0.0";"0";"3";"1";"0";"1";"2";"209780";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenella;";"80.0";"81.4";"5";"5";"4";"1";"0";"209776";"39057"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae R-7 group;";"33.5";"81.5";"2301";"1001";"335";"666";"1300";"208780";"38726"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;uncultured;";"11.9";"81.4";"157";"67";"8";"59";"90";"209714";"39053"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;";"3.6";"81.3";"1146";"446";"16";"430";"700";"209335";"39045"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;";"23.2";"81.4";"432";"138";"32";"106";"294";"209643";"39029"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;";"39.5";"81.5";"2919";"1106";"437";"669";"1813";"208675";"38624"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;";"10.3";"81.4";"247";"78";"8";"70";"169";"209703";"39053"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Caloramator;";"6.7";"81.4";"92";"30";"2";"28";"62";"209751";"39059"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Clostridium;";"0.0";"0";"1";"1";"0";"1";"0";"209780";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Fervidicella;";"0.0";"0";"2";"2";"0";"2";"0";"209779";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Fonticella;";"8.3";"81.4";"66";"24";"2";"22";"42";"209757";"39059"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Thermobrachium;";"25.0";"81.4";"43";"16";"4";"12";"27";"209765";"39057"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;uncultured;";"0.0";"0";"38";"4";"0";"4";"34";"209777";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;";"42.4";"81.5";"2576";"995";"422";"573";"1581";"208786";"38639"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Anaerobacter;";"50.0";"81.4";"3";"2";"1";"1";"1";"209779";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Candidatus Arthromitus;";"33.3";"81.4";"34";"21";"7";"14";"13";"209760";"39054"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 10;";"27.3";"81.4";"35";"11";"3";"8";"24";"209770";"39058"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 11;";"44.1";"81.4";"53";"34";"15";"19";"19";"209747";"39046"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 12;";"32.3";"81.4";"173";"99";"32";"67";"74";"209682";"39029"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 13;";"41.0";"81.4";"150";"78";"32";"46";"72";"209703";"39029"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 14;";"20.0";"81.4";"12";"5";"1";"4";"7";"209776";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 15;";"60.0";"81.4";"14";"10";"6";"4";"4";"209771";"39055"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 16;";"80.0";"81.4";"10";"5";"4";"1";"5";"209776";"39057"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 17;";"50.0";"81.4";"2";"2";"1";"1";"0";"209779";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 18;";"85.6";"81.4";"103";"90";"77";"13";"13";"209691";"38984"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 19;";"100.0";"81.4";"4";"1";"1";"0";"3";"209780";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1;";"39.3";"81.4";"1448";"440";"173";"267";"1008";"209341";"38888"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 2;";"0.0";"0";"11";"6";"0";"6";"5";"209775";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 3;";"0.0";"0";"32";"16";"0";"16";"16";"209765";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 4;";"0.0";"0";"4";"0";"0";"0";"4";"209781";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 5;";"58.3";"81.4";"22";"12";"7";"5";"10";"209769";"39054"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 6;";"83.3";"81.4";"16";"6";"5";"1";"10";"209775";"39056"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 7;";"57.8";"81.4";"57";"45";"26";"19";"12";"209736";"39035"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 8;";"52.4";"81.4";"50";"21";"11";"10";"29";"209760";"39050"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 9;";"0.0";"0";"29";"12";"0";"12";"17";"209769";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Haloimpatiens;";"0.0";"0";"20";"5";"0";"5";"15";"209776";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Hathewaya;";"66.7";"81.4";"10";"6";"4";"2";"4";"209775";"39057"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Oceanirhabdus;";"0.0";"0";"3";"1";"0";"1";"2";"209780";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Proteiniclasticum;";"27.6";"81.4";"63";"29";"8";"21";"34";"209752";"39053"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Sarcina;";"18.2";"81.4";"169";"11";"2";"9";"158";"209770";"39059"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Youngiibacter;";"50.0";"81.4";"9";"6";"3";"3";"3";"209775";"39058"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;uncultured;";"15.0";"81.4";"36";"20";"3";"17";"16";"209761";"39058"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Oxobacteraceae;";"46.7";"81.4";"62";"15";"7";"8";"47";"209766";"39054"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;Oxobacteraceae;Oxobacter;";"46.7";"81.4";"62";"15";"7";"8";"47";"209766";"39054"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Clostridiales;uncultured;";"0.0";"0";"34";"18";"0";"18";"16";"209763";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Eubacteriales;";"6.2";"81.4";"247";"113";"7";"106";"134";"209668";"39054"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Eubacteriales;Alkalibacteraceae;";"25.0";"81.4";"10";"4";"1";"3";"6";"209777";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Eubacteriales;Alkalibacteraceae;Alkalibacter;";"25.0";"81.4";"10";"4";"1";"3";"6";"209777";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Eubacteriales;Alkalibaculum;";"0.0";"0";"5";"2";"0";"2";"3";"209779";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Eubacteriales;Anaerofustaceae;";"13.6";"81.4";"37";"22";"3";"19";"15";"209759";"39058"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Eubacteriales;Anaerofustaceae;Anaerofustis;";"13.6";"81.4";"37";"22";"3";"19";"15";"209759";"39058"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;";"1.3";"81.4";"177";"80";"1";"79";"97";"209701";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Acetobacterium;";"0.0";"0";"92";"54";"0";"54";"38";"209727";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;";"7.1";"81.4";"56";"14";"1";"13";"42";"209767";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Pseudoramibacter;";"0.0";"0";"14";"6";"0";"6";"8";"209775";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;uncultured;";"0.0";"0";"14";"6";"0";"6";"8";"209775";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Eubacteriales;Garciellaceae;";"40.0";"81.4";"18";"5";"2";"3";"13";"209776";"39059"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Eubacteriales;Garciellaceae;Garciella;";"50.0";"81.4";"8";"2";"1";"1";"6";"209779";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Eubacteriales;Garciellaceae;Irregularibacter;";"0.0";"0";"9";"2";"0";"2";"7";"209779";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Eubacteriales;Garciellaceae;Rhabdanaerobium;";"100.0";"81.4";"1";"1";"1";"0";"0";"209780";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Gracilibacteraceae;";"12.3";"81.4";"201";"65";"8";"57";"136";"209716";"39053"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Gracilibacteraceae;Gracilibacter;";"19.2";"81.4";"52";"26";"5";"21";"26";"209755";"39056"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Gracilibacteraceae;Lutispora;";"8.0";"81.4";"96";"25";"2";"23";"71";"209756";"39059"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Gracilibacteraceae;uncultured;";"7.1";"81.4";"52";"14";"1";"13";"38";"209767";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;";"8.1";"81.4";"1418";"533";"43";"490";"885";"209248";"39018"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;Acetivibrio;";"0.0";"0";"28";"20";"0";"20";"8";"209761";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;Anaerobacterium;";"0.0";"0";"13";"4";"0";"4";"9";"209777";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;Cellulosibacter;";"0.0";"0";"2";"1";"0";"1";"1";"209780";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;Ercella;";"0.0";"0";"35";"14";"0";"14";"21";"209767";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;Fastidiosipila;";"6.8";"81.4";"290";"44";"3";"41";"246";"209737";"39058"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;HN-HF0106;";"4.0";"81.4";"80";"25";"1";"24";"55";"209756";"39060"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;Hungateiclostridium;";"42.9";"81.4";"25";"21";"9";"12";"4";"209760";"39052"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;Mageibacillus;";"0.0";"0";"9";"5";"0";"5";"4";"209776";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;Pseudobacteroides;";"0.0";"0";"9";"6";"0";"6";"3";"209775";"39061"
"Bac_16S_02";"SILVA (only NR);Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;Pseudoclostridium;";"37.5";"81.4";"14";"8";"3";"5";"6";"209773";"39058"
