"","Primer_name","Reads","Genus","Total_reads","Relative_abundance","Target","Gen","Max","Min","Assay"
"2111","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",753,"Pseudochlorella",116645,0.00645548458999528,"Eukaryota","28S",500,400,"Test"
"2112","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",13,"Pseudomicrostroma",116645,0.000111449269149985,"Eukaryota","28S",500,400,"Test"
"2113","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",66,"Pseudomuriella",116645,0.00056581936645377,"Eukaryota","28S",500,400,"Test"
"2114","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",3,"Pterulicium",116645,2.5719062111535e-05,"Eukaryota","28S",500,400,"Test"
"2115","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",24,"Puccinia",116645,0.00020575249689228,"Eukaryota","28S",500,400,"Test"
"2116","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",7,"Pyramimonas",116645,6.0011144926915e-05,"Eukaryota","28S",500,400,"Test"
"2117","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",7,"Ramaria",116645,6.0011144926915e-05,"Eukaryota","28S",500,400,"Test"
"2118","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",12,"Rhizamoeba",116645,0.00010287624844614,"Eukaryota","28S",500,400,"Test"
"2119","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",1619,"Rhizomucor",116645,0.0138797205195251,"Eukaryota","28S",500,400,"Test"
"2120","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",3369,"Rhizopogon",116645,0.0288825067512538,"Eukaryota","28S",500,400,"Test"
"2121","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",28,"Rhizopus",116645,0.00024004457970766,"Eukaryota","28S",500,400,"Test"
"2122","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",12,"Rhodocollybia",116645,0.00010287624844614,"Eukaryota","28S",500,400,"Test"
"2123","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",38,"Rhodosporidiobolus",116645,0.00032577478674611,"Eukaryota","28S",500,400,"Test"
"2124","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",87,"Rhodotorula",116645,0.000745852801234515,"Eukaryota","28S",500,400,"Test"
"2125","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",42,"Rosa",116645,0.00036006686956149,"Eukaryota","28S",500,400,"Test"
"2126","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",405,"Saitozyma",116645,0.00347207338505722,"Eukaryota","28S",500,400,"Test"
"2127","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",139,"Sarcocystis",116645,0.00119164987783446,"Eukaryota","28S",500,400,"Test"
"2128","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",30,"Schroederia",116645,0.00025719062111535,"Eukaryota","28S",500,400,"Test"
"2129","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",25,"Sciodrepoides",116645,0.000214325517596125,"Eukaryota","28S",500,400,"Test"
"2130","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",44,"Scleroderma",116645,0.00037721291096918,"Eukaryota","28S",500,400,"Test"
"2131","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",4,"Serpula",116645,3.429208281538e-05,"Eukaryota","28S",500,400,"Test"
"2132","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",10,"Skeletocutis",116645,8.573020703845e-05,"Eukaryota","28S",500,400,"Test"
"2133","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",124,"Solicoccozyma",116645,0.00106305456727678,"Eukaryota","28S",500,400,"Test"
"2134","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",153,"Sphaerobolus",116645,0.00131167216768828,"Eukaryota","28S",500,400,"Test"
"2135","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",391,"Sphaerospora",116645,0.0033520510952034,"Eukaryota","28S",500,400,"Test"
"2136","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",729,"Spumella",116645,0.006249732093103,"Eukaryota","28S",500,400,"Test"
"2137","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",12,"Stegelletina",116645,0.00010287624844614,"Eukaryota","28S",500,400,"Test"
"2138","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",1782,"Stichococcus",116645,0.0152771228942518,"Eukaryota","28S",500,400,"Test"
"2139","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",24,"Stigeoclonium",116645,0.00020575249689228,"Eukaryota","28S",500,400,"Test"
"2140","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",104,"Stropharia",116645,0.00089159415319988,"Eukaryota","28S",500,400,"Test"
"2141","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",612,"Symmetrospora",116645,0.00524668867075314,"Eukaryota","28S",500,400,"Test"
"2142","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",407,"Tausonia",116645,0.00348921942646492,"Eukaryota","28S",500,400,"Test"
"2143","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",1334,"Tetradesmus",116645,0.0114364096189292,"Eukaryota","28S",500,400,"Test"
"2144","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",117,"Thamnidium",116645,0.00100304342234987,"Eukaryota","28S",500,400,"Test"
"2145","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",571,"Thaumatomonas",116645,0.00489519482189549,"Eukaryota","28S",500,400,"Test"
"2146","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",4466,"Trebouxia",116645,0.0382871104633718,"Eukaryota","28S",500,400,"Test"
"2147","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",219,"Trechispora",116645,0.00187749153414206,"Eukaryota","28S",500,400,"Test"
"2148","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",141,"Tremella",116645,0.00120879591924214,"Eukaryota","28S",500,400,"Test"
"2149","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",107,"Trichosporon",116645,0.000917313215311415,"Eukaryota","28S",500,400,"Test"
"2150","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",5,"Tubaria",116645,4.2865103519225e-05,"Eukaryota","28S",500,400,"Test"
"2151","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",113,"Typhula",116645,0.000968751339534485,"Eukaryota","28S",500,400,"Test"
"2152","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",14,"Udeniomyces",116645,0.00012002228985383,"Eukaryota","28S",500,400,"Test"
"2153","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",7,"Udeniozyma",116645,6.0011144926915e-05,"Eukaryota","28S",500,400,"Test"
"2154","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",22,"Umbelopsis",116645,0.00018860645548459,"Eukaryota","28S",500,400,"Test"
"2155","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",34,"Urocystis",116645,0.00029148270393073,"Eukaryota","28S",500,400,"Test"
"2156","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",12,"Ustilentyloma",116645,0.00010287624844614,"Eukaryota","28S",500,400,"Test"
"2157","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",220,"Vishniacozyma",116645,0.0018860645548459,"Eukaryota","28S",500,400,"Test"
"2158","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",15,"Volvariella",116645,0.000128595310557675,"Eukaryota","28S",500,400,"Test"
"2159","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",7,"Volvox",116645,6.0011144926915e-05,"Eukaryota","28S",500,400,"Test"
"2160","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",85,"Wallemia",116645,0.000728706759826825,"Eukaryota","28S",500,400,"Test"
"2161","LSU_Fwd_2_3Mod_55_F.LSU_Rev_4_54_R",36,"Xenotrichula",116645,0.00030862874533842,"Eukaryota","28S",500,400,"Test"
"2162","Mach1_9_F.Mach2Gen_7_R",11,"Achillea",9670,0.00113753877973113,"Eukaryota","18S",600,500,"Test"
"2163","Mach1_9_F.Mach2Gen_7_R",11,"Aelurostrongylus",9670,0.00113753877973113,"Eukaryota","18S",600,500,"Test"
"2164","Mach1_9_F.Mach2Gen_7_R",13,"Aesculus",9670,0.00134436401240951,"Eukaryota","18S",600,500,"Test"
"2165","Mach1_9_F.Mach2Gen_7_R",14,"Alaria",9670,0.00144777662874871,"Eukaryota","18S",600,500,"Test"
"2166","Mach1_9_F.Mach2Gen_7_R",5030,"Angiostrongylus",9670,0.520165460186143,"Eukaryota","18S",600,500,"Test"
"2167","Mach1_9_F.Mach2Gen_7_R",25,"Apatococcus",9670,0.00258531540847983,"Eukaryota","18S",600,500,"Test"
"2168","Mach1_9_F.Mach2Gen_7_R",5,"Beta",9670,0.000517063081695967,"Eukaryota","18S",600,500,"Test"
"2169","Mach1_9_F.Mach2Gen_7_R",35,"Bilophila",9670,0.00361944157187177,"Eukaryota","18S",600,500,"Test"
"2170","Mach1_9_F.Mach2Gen_7_R",2,"Bracteacoccus",9670,0.000206825232678387,"Eukaryota","18S",600,500,"Test"
"2171","Mach1_9_F.Mach2Gen_7_R",8,"Calluna",9670,0.000827300930713547,"Eukaryota","18S",600,500,"Test"
"2172","Mach1_9_F.Mach2Gen_7_R",180,"Candida",9670,0.0186142709410548,"Eukaryota","18S",600,500,"Test"
"2173","Mach1_9_F.Mach2Gen_7_R",4,"Cercomonas",9670,0.000413650465356774,"Eukaryota","18S",600,500,"Test"
"2174","Mach1_9_F.Mach2Gen_7_R",4,"Chaetomidium",9670,0.000413650465356774,"Eukaryota","18S",600,500,"Test"
"2175","Mach1_9_F.Mach2Gen_7_R",1,"Circinella",9670,0.000103412616339193,"Eukaryota","18S",600,500,"Test"
"2176","Mach1_9_F.Mach2Gen_7_R",15,"Colpodella",9670,0.0015511892450879,"Eukaryota","18S",600,500,"Test"
"2177","Mach1_9_F.Mach2Gen_7_R",843,"Crenosoma",9670,0.08717683557394,"Eukaryota","18S",600,500,"Test"
"2178","Mach1_9_F.Mach2Gen_7_R",105,"Cryptosporidium",9670,0.0108583247156153,"Eukaryota","18S",600,500,"Test"
"2179","Mach1_9_F.Mach2Gen_7_R",40,"Cyniclomyces",9670,0.00413650465356774,"Eukaryota","18S",600,500,"Test"
"2180","Mach1_9_F.Mach2Gen_7_R",2,"Cystoisospora",9670,0.000206825232678387,"Eukaryota","18S",600,500,"Test"
"2181","Mach1_9_F.Mach2Gen_7_R",514,"Desulfovibrio",9670,0.0531540847983454,"Eukaryota","18S",600,500,"Test"
"2182","Mach1_9_F.Mach2Gen_7_R",44,"Dicyrtomina",9670,0.00455015511892451,"Eukaryota","18S",600,500,"Test"
"2183","Mach1_9_F.Mach2Gen_7_R",3,"Diploscapter",9670,0.00031023784901758,"Eukaryota","18S",600,500,"Test"
"2184","Mach1_9_F.Mach2Gen_7_R",62,"Eucoleus",9670,0.00641158221302999,"Eukaryota","18S",600,500,"Test"
"2185","Mach1_9_F.Mach2Gen_7_R",5,"Galactomyces",9670,0.000517063081695967,"Eukaryota","18S",600,500,"Test"
"2186","Mach1_9_F.Mach2Gen_7_R",40,"Gemella",9670,0.00413650465356774,"Eukaryota","18S",600,500,"Test"
"2187","Mach1_9_F.Mach2Gen_7_R",9,"Gregarina",9670,0.00093071354705274,"Eukaryota","18S",600,500,"Test"
"2188","Mach1_9_F.Mach2Gen_7_R",41,"Heligmosomoides",9670,0.00423991726990693,"Eukaryota","18S",600,500,"Test"
"2189","Mach1_9_F.Mach2Gen_7_R",17,"Hoplorhynchus",9670,0.00175801447776629,"Eukaryota","18S",600,500,"Test"
"2190","Mach1_9_F.Mach2Gen_7_R",8,"Hypsibius",9670,0.000827300930713547,"Eukaryota","18S",600,500,"Test"
"2191","Mach1_9_F.Mach2Gen_7_R",245,"Ignatzschineria",9670,0.0253360910031024,"Eukaryota","18S",600,500,"Test"
"2192","Mach1_9_F.Mach2Gen_7_R",89,"Kazachstania",9670,0.00920372285418821,"Eukaryota","18S",600,500,"Test"
"2193","Mach1_9_F.Mach2Gen_7_R",6,"Knufia",9670,0.00062047569803516,"Eukaryota","18S",600,500,"Test"
"2194","Mach1_9_F.Mach2Gen_7_R",53,"Kodamaea",9670,0.00548086866597725,"Eukaryota","18S",600,500,"Test"
"2195","Mach1_9_F.Mach2Gen_7_R",10,"Lactobacillus",9670,0.00103412616339193,"Eukaryota","18S",600,500,"Test"
"2196","Mach1_9_F.Mach2Gen_7_R",7,"Leidyana",9670,0.000723888314374354,"Eukaryota","18S",600,500,"Test"
"2197","Mach1_9_F.Mach2Gen_7_R",1,"Malassezia",9670,0.000103412616339193,"Eukaryota","18S",600,500,"Test"
"2198","Mach1_9_F.Mach2Gen_7_R",35,"Mesocestoides",9670,0.00361944157187177,"Eukaryota","18S",600,500,"Test"
"2199","Mach1_9_F.Mach2Gen_7_R",56,"Metastrongylus",9670,0.00579110651499483,"Eukaryota","18S",600,500,"Test"
"2200","Mach1_9_F.Mach2Gen_7_R",6,"Metschnikowia",9670,0.00062047569803516,"Eukaryota","18S",600,500,"Test"
"2201","Mach1_9_F.Mach2Gen_7_R",44,"Monarda",9670,0.00455015511892451,"Eukaryota","18S",600,500,"Test"
"2202","Mach1_9_F.Mach2Gen_7_R",224,"Monocystis",9670,0.0231644260599793,"Eukaryota","18S",600,500,"Test"
"2203","Mach1_9_F.Mach2Gen_7_R",21,"Mortierella",9670,0.00217166494312306,"Eukaryota","18S",600,500,"Test"
"2204","Mach1_9_F.Mach2Gen_7_R",12,"Mrakia",9670,0.00124095139607032,"Eukaryota","18S",600,500,"Test"
"2205","Mach1_9_F.Mach2Gen_7_R",452,"Mucor",9670,0.0467425025853154,"Eukaryota","18S",600,500,"Test"
"2206","Mach1_9_F.Mach2Gen_7_R",17,"Negativibacillus",9670,0.00175801447776629,"Eukaryota","18S",600,500,"Test"
"2207","Mach1_9_F.Mach2Gen_7_R",672,"Peptococcus",9670,0.069493278179938,"Eukaryota","18S",600,500,"Test"
"2208","Mach1_9_F.Mach2Gen_7_R",22,"Phycomyces",9670,0.00227507755946225,"Eukaryota","18S",600,500,"Test"
"2209","Mach1_9_F.Mach2Gen_7_R",3,"Pichia",9670,0.00031023784901758,"Eukaryota","18S",600,500,"Test"
"2210","Mach1_9_F.Mach2Gen_7_R",9,"Proleptomonas",9670,0.00093071354705274,"Eukaryota","18S",600,500,"Test"
"2211","Mach1_9_F.Mach2Gen_7_R",3,"Radfordia",9670,0.00031023784901758,"Eukaryota","18S",600,500,"Test"
"2212","Mach1_9_F.Mach2Gen_7_R",4,"Rhabditis",9670,0.000413650465356774,"Eukaryota","18S",600,500,"Test"
"2213","Mach1_9_F.Mach2Gen_7_R",38,"Rhizopogon",9670,0.00392967942088935,"Eukaryota","18S",600,500,"Test"
"2214","Mach1_9_F.Mach2Gen_7_R",6,"Rhizopus",9670,0.00062047569803516,"Eukaryota","18S",600,500,"Test"
"2215","Mach1_9_F.Mach2Gen_7_R",8,"Sarcocystis",9670,0.000827300930713547,"Eukaryota","18S",600,500,"Test"
"2216","Mach1_9_F.Mach2Gen_7_R",8,"Shanorella",9670,0.000827300930713547,"Eukaryota","18S",600,500,"Test"
"2217","Mach1_9_F.Mach2Gen_7_R",5,"Solanum",9670,0.000517063081695967,"Eukaryota","18S",600,500,"Test"
"2218","Mach1_9_F.Mach2Gen_7_R",54,"Staphylococcus",9670,0.00558428128231644,"Eukaryota","18S",600,500,"Test"
"2219","Mach1_9_F.Mach2Gen_7_R",2,"Stenophora",9670,0.000206825232678387,"Eukaryota","18S",600,500,"Test"
"2220","Mach1_9_F.Mach2Gen_7_R",23,"Streptococcus",9670,0.00237849017580145,"Eukaryota","18S",600,500,"Test"
"2221","Mach1_9_F.Mach2Gen_7_R",102,"Tausonia",9670,0.0105480868665977,"Eukaryota","18S",600,500,"Test"
"2222","Mach1_9_F.Mach2Gen_7_R",6,"Thelebolus",9670,0.00062047569803516,"Eukaryota","18S",600,500,"Test"
"2223","Mach1_9_F.Mach2Gen_7_R",11,"Tilia",9670,0.00113753877973113,"Eukaryota","18S",600,500,"Test"
"2224","Mach1_9_F.Mach2Gen_7_R",122,"Travassostrongylus",9670,0.0126163391933816,"Eukaryota","18S",600,500,"Test"
"2225","Mach1_9_F.Mach2Gen_7_R",26,"Turicibacter",9670,0.00268872802481903,"Eukaryota","18S",600,500,"Test"
"2226","Mach1_9_F.Mach2Gen_7_R",142,"Vagococcus",9670,0.0146845915201655,"Eukaryota","18S",600,500,"Test"
"2227","Mach1_9_F.Mach2Gen_7_R",35,"Yarrowia",9670,0.00361944157187177,"Eukaryota","18S",600,500,"Test"
"2228","MarkN_10_F.Euk360_CR_21_R",11,"Absidia",45126,0.000243761911093383,"Eukaryota","18S",400,300,"Test"
"2229","MarkN_10_F.Euk360_CR_21_R",26,"Acanthamoeba",45126,0.000576164517129814,"Eukaryota","18S",400,300,"Test"
"2230","MarkN_10_F.Euk360_CR_21_R",32,"Acanthoptilum",45126,0.000709125559544387,"Eukaryota","18S",400,300,"Test"
"2231","MarkN_10_F.Euk360_CR_21_R",51,"Acarus",45126,0.00113016886052387,"Eukaryota","18S",400,300,"Test"
"2232","MarkN_10_F.Euk360_CR_21_R",9,"Achipteria",45126,0.000199441563621859,"Eukaryota","18S",400,300,"Test"
"2233","MarkN_10_F.Euk360_CR_21_R",3,"Acidothrix",45126,6.64805212072863e-05,"Eukaryota","18S",400,300,"Test"
"2234","MarkN_10_F.Euk360_CR_21_R",7,"Acremonium",45126,0.000155121216150335,"Eukaryota","18S",400,300,"Test"
"2235","MarkN_10_F.Euk360_CR_21_R",66,"Adoristes",45126,0.0014625714665603,"Eukaryota","18S",400,300,"Test"
"2236","MarkN_10_F.Euk360_CR_21_R",2,"Adriamonas",45126,4.43203474715242e-05,"Eukaryota","18S",400,300,"Test"
"2237","MarkN_10_F.Euk360_CR_21_R",88,"Alnus",45126,0.00195009528874706,"Eukaryota","18S",400,300,"Test"
"2238","MarkN_10_F.Euk360_CR_21_R",7,"Anurofeca",45126,0.000155121216150335,"Eukaryota","18S",400,300,"Test"
"2239","MarkN_10_F.Euk360_CR_21_R",1799,"Apatococcus",45126,0.039866152550636,"Eukaryota","18S",400,300,"Test"
"2240","MarkN_10_F.Euk360_CR_21_R",118,"Apicystis",45126,0.00261490050081993,"Eukaryota","18S",400,300,"Test"
"2241","MarkN_10_F.Euk360_CR_21_R",68,"Apiotrichum",45126,0.00150689181403182,"Eukaryota","18S",400,300,"Test"
"2242","MarkN_10_F.Euk360_CR_21_R",79,"Arachis",45126,0.0017506537251252,"Eukaryota","18S",400,300,"Test"
"2243","MarkN_10_F.Euk360_CR_21_R",21,"Arachnomyces",45126,0.000465363648451004,"Eukaryota","18S",400,300,"Test"
"2244","MarkN_10_F.Euk360_CR_21_R",2,"Ascocoryne",45126,4.43203474715242e-05,"Eukaryota","18S",400,300,"Test"
"2245","MarkN_10_F.Euk360_CR_21_R",10,"Ascogregarina",45126,0.000221601737357621,"Eukaryota","18S",400,300,"Test"
"2246","MarkN_10_F.Euk360_CR_21_R",9,"Auriscalpium",45126,0.000199441563621859,"Eukaryota","18S",400,300,"Test"
"2247","MarkN_10_F.Euk360_CR_21_R",3,"Auxenochlorella",45126,6.64805212072863e-05,"Eukaryota","18S",400,300,"Test"
"2248","MarkN_10_F.Euk360_CR_21_R",3,"Biemna",45126,6.64805212072863e-05,"Eukaryota","18S",400,300,"Test"
"2249","MarkN_10_F.Euk360_CR_21_R",451,"Bodomorpha",45126,0.0099942383548287,"Eukaryota","18S",400,300,"Test"
"2250","MarkN_10_F.Euk360_CR_21_R",7,"Brachyconidiellopsis",45126,0.000155121216150335,"Eukaryota","18S",400,300,"Test"
"2251","MarkN_10_F.Euk360_CR_21_R",10,"Bracteacoccus",45126,0.000221601737357621,"Eukaryota","18S",400,300,"Test"
"2252","MarkN_10_F.Euk360_CR_21_R",2877,"Candida",45126,0.0637548198377875,"Eukaryota","18S",400,300,"Test"
"2253","MarkN_10_F.Euk360_CR_21_R",63,"Capsellina",45126,0.00139609094535301,"Eukaryota","18S",400,300,"Test"
"2254","MarkN_10_F.Euk360_CR_21_R",18,"Cedrus",45126,0.000398883127243718,"Eukaryota","18S",400,300,"Test"
"2255","MarkN_10_F.Euk360_CR_21_R",344,"Cephalotrichum",45126,0.00762309976510216,"Eukaryota","18S",400,300,"Test"
"2256","MarkN_10_F.Euk360_CR_21_R",45,"Cercomonas",45126,0.000997207818109294,"Eukaryota","18S",400,300,"Test"
"2257","MarkN_10_F.Euk360_CR_21_R",5,"Chaetomium",45126,0.00011080086867881,"Eukaryota","18S",400,300,"Test"
"2258","MarkN_10_F.Euk360_CR_21_R",15,"Chlorella",45126,0.000332402606036431,"Eukaryota","18S",400,300,"Test"
"2259","MarkN_10_F.Euk360_CR_21_R",9,"Chlorellidium",45126,0.000199441563621859,"Eukaryota","18S",400,300,"Test"
"2260","MarkN_10_F.Euk360_CR_21_R",200,"Chloroidium",45126,0.00443203474715242,"Eukaryota","18S",400,300,"Test"
"2261","MarkN_10_F.Euk360_CR_21_R",7,"Chytridium",45126,0.000155121216150335,"Eukaryota","18S",400,300,"Test"
"2262","MarkN_10_F.Euk360_CR_21_R",11,"Clavispora",45126,0.000243761911093383,"Eukaryota","18S",400,300,"Test"
"2263","MarkN_10_F.Euk360_CR_21_R",1164,"Colpodella",45126,0.0257944422284271,"Eukaryota","18S",400,300,"Test"
"2264","MarkN_10_F.Euk360_CR_21_R",1,"Coniochaeta",45126,2.21601737357621e-05,"Eukaryota","18S",400,300,"Test"
"2265","MarkN_10_F.Euk360_CR_21_R",4,"Crassicarpon",45126,8.86406949430484e-05,"Eukaryota","18S",400,300,"Test"
"2266","MarkN_10_F.Euk360_CR_21_R",27,"Cryptendoxyla",45126,0.000598324690865576,"Eukaryota","18S",400,300,"Test"
"2267","MarkN_10_F.Euk360_CR_21_R",20,"Cryptococcus",45126,0.000443203474715242,"Eukaryota","18S",400,300,"Test"
"2268","MarkN_10_F.Euk360_CR_21_R",6,"Cryptophiale",45126,0.000132961042414573,"Eukaryota","18S",400,300,"Test"
"2269","MarkN_10_F.Euk360_CR_21_R",42,"Cryptopygus",45126,0.000930727296902008,"Eukaryota","18S",400,300,"Test"
"2270","MarkN_10_F.Euk360_CR_21_R",402,"Cryptosporidium",45126,0.00890838984177636,"Eukaryota","18S",400,300,"Test"
"2271","MarkN_10_F.Euk360_CR_21_R",32,"Cyberlindnera",45126,0.000709125559544387,"Eukaryota","18S",400,300,"Test"
"2272","MarkN_10_F.Euk360_CR_21_R",1143,"Cyniclomyces",45126,0.0253290785799761,"Eukaryota","18S",400,300,"Test"
"2273","MarkN_10_F.Euk360_CR_21_R",30,"Cyperus",45126,0.000664805212072863,"Eukaryota","18S",400,300,"Test"
"2274","MarkN_10_F.Euk360_CR_21_R",9,"Cyphellophora",45126,0.000199441563621859,"Eukaryota","18S",400,300,"Test"
"2275","MarkN_10_F.Euk360_CR_21_R",14,"Cypridopsis",45126,0.000310242432300669,"Eukaryota","18S",400,300,"Test"
"2276","MarkN_10_F.Euk360_CR_21_R",23,"Cystoderma",45126,0.000509683995922528,"Eukaryota","18S",400,300,"Test"
"2277","MarkN_10_F.Euk360_CR_21_R",1050,"Cystofilobasidium",45126,0.0232681824225502,"Eukaryota","18S",400,300,"Test"
"2278","MarkN_10_F.Euk360_CR_21_R",30,"Cystoisospora",45126,0.000664805212072863,"Eukaryota","18S",400,300,"Test"
"2279","MarkN_10_F.Euk360_CR_21_R",46,"Demodex",45126,0.00101936799184506,"Eukaryota","18S",400,300,"Test"
"2280","MarkN_10_F.Euk360_CR_21_R",4,"Dictyocoela",45126,8.86406949430484e-05,"Eukaryota","18S",400,300,"Test"
"2281","MarkN_10_F.Euk360_CR_21_R",67,"Dothiora",45126,0.00148473164029606,"Eukaryota","18S",400,300,"Test"
"2282","MarkN_10_F.Euk360_CR_21_R",1,"Drechmeria",45126,2.21601737357621e-05,"Eukaryota","18S",400,300,"Test"
"2283","MarkN_10_F.Euk360_CR_21_R",24,"Drosophila",45126,0.00053184416965829,"Eukaryota","18S",400,300,"Test"
"2284","MarkN_10_F.Euk360_CR_21_R",8,"Dryopteris",45126,0.000177281389886097,"Eukaryota","18S",400,300,"Test"
"2285","MarkN_10_F.Euk360_CR_21_R",10,"Ebria",45126,0.000221601737357621,"Eukaryota","18S",400,300,"Test"
"2286","MarkN_10_F.Euk360_CR_21_R",49,"Eimeria",45126,0.00108584851305234,"Eukaryota","18S",400,300,"Test"
"2287","MarkN_10_F.Euk360_CR_21_R",6,"Elliptochloris",45126,0.000132961042414573,"Eukaryota","18S",400,300,"Test"
"2288","MarkN_10_F.Euk360_CR_21_R",12,"Enterocytozoon",45126,0.000265922084829145,"Eukaryota","18S",400,300,"Test"
"2289","MarkN_10_F.Euk360_CR_21_R",16,"Entoloma",45126,0.000354562779772193,"Eukaryota","18S",400,300,"Test"
"2290","MarkN_10_F.Euk360_CR_21_R",10,"Eocercomonas",45126,0.000221601737357621,"Eukaryota","18S",400,300,"Test"
"2291","MarkN_10_F.Euk360_CR_21_R",16,"Epibryon",45126,0.000354562779772193,"Eukaryota","18S",400,300,"Test"
"2292","MarkN_10_F.Euk360_CR_21_R",74,"Eucoleus",45126,0.00163985285644639,"Eukaryota","18S",400,300,"Test"
"2293","MarkN_10_F.Euk360_CR_21_R",37,"Exuviaella",45126,0.000819926428223197,"Eukaryota","18S",400,300,"Test"
"2294","MarkN_10_F.Euk360_CR_21_R",119,"Fagus",45126,0.00263706067455569,"Eukaryota","18S",400,300,"Test"
"2295","MarkN_10_F.Euk360_CR_21_R",8,"Filamoeba",45126,0.000177281389886097,"Eukaryota","18S",400,300,"Test"
"2296","MarkN_10_F.Euk360_CR_21_R",40,"Filobasidium",45126,0.000886406949430484,"Eukaryota","18S",400,300,"Test"
"2297","MarkN_10_F.Euk360_CR_21_R",10,"Fisculla",45126,0.000221601737357621,"Eukaryota","18S",400,300,"Test"
"2298","MarkN_10_F.Euk360_CR_21_R",347,"Galactomyces",45126,0.00768958028630944,"Eukaryota","18S",400,300,"Test"
"2299","MarkN_10_F.Euk360_CR_21_R",63,"Geastrum",45126,0.00139609094535301,"Eukaryota","18S",400,300,"Test"
"2300","MarkN_10_F.Euk360_CR_21_R",8,"Gymnodinium",45126,0.000177281389886097,"Eukaryota","18S",400,300,"Test"
"2301","MarkN_10_F.Euk360_CR_21_R",30,"Haematococcus",45126,0.000664805212072863,"Eukaryota","18S",400,300,"Test"
"2302","MarkN_10_F.Euk360_CR_21_R",2,"Haliphthoros",45126,4.43203474715242e-05,"Eukaryota","18S",400,300,"Test"
"2303","MarkN_10_F.Euk360_CR_21_R",324,"Hammondia",45126,0.00717989629038692,"Eukaryota","18S",400,300,"Test"
"2304","MarkN_10_F.Euk360_CR_21_R",1358,"Hanseniaspora",45126,0.0300935159331649,"Eukaryota","18S",400,300,"Test"
"2305","MarkN_10_F.Euk360_CR_21_R",3208,"Helicostylum",45126,0.0710898373443248,"Eukaryota","18S",400,300,"Test"
"2306","MarkN_10_F.Euk360_CR_21_R",454,"Heteromita",45126,0.010060718876036,"Eukaryota","18S",400,300,"Test"
"2307","MarkN_10_F.Euk360_CR_21_R",152,"Holtermanniella",45126,0.00336834640783584,"Eukaryota","18S",400,300,"Test"
